solID,fb_alphas,fb_gammas,fb_thetas,tv_alphas,tv_gammas,tv_thetas,mape,nrmse,decomp.rssd,rsq_train,pos,lambda,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
3_283_2,1.99853880210284,0.988231287221346,0.00181092901266678,1.08499345109696,0.865759646622367,0.0793617417906029,0,0.0309491104656958,0.180915644680699,0.982236759589589,1,99712.0757549134,0.142932176589966,369.971986055374,2,283,1,3,1694,FALSE,TRUE,6
3_283_3,1.97349488250593,0.975065360405342,0.0064854454229929,0.718044205153224,0.793699982620239,0.0523077723293181,0,0.0419245918610529,0.0845646526224359,0.967404057859153,0,109412.266006088,0.141938924789429,370.115922927856,3,283,1,3,1695,FALSE,TRUE,26
3_283_4,1.9945842659092,0.964749458015554,0.00659471290058122,1.56361547761835,0.987927192770061,0.0696241448685834,0,0.0214878961962461,0.283380292115724,0.991437242475135,1,90837.3234423493,0.163923025131226,370.28084397316,4,283,1,3,1696,FALSE,TRUE,12
3_283_5,1.99474970217187,0.942024666804973,0.0111610952258282,0.391076536724731,0.953719972576404,0.0668692830988434,0,0.0496384750960945,0.111185618548181,0.954305627865944,0,109394.661470388,0.142934083938599,370.425776958466,5,283,1,3,1697,FALSE,TRUE,75
3_283_6,1.97359220284646,0.978894963827324,0.00112361216601065,1.25026040853167,0.905933518185581,0.0831298801867795,0,0.0274762091201756,0.222666106145709,0.985999631149675,1,99697.3929481414,0.142933130264282,370.569710016251,6,283,1,3,1698,FALSE,TRUE,11
3_284_1,1.97945764817267,0.955212490831224,0.00250914390834445,0.891315159694761,0.807052015519864,0.0571395815977715,0,0.0361721563217659,0.14274868333485,0.975735315462906,1,99684.0243427002,0.144933938980103,370.945539951325,1,284,1,3,1699,FALSE,TRUE,23
3_284_2,1.97936393417834,0.984481662188119,0.0225742523812423,0.704145756787831,0.903283385886301,0.190202584156005,0,0.0447197066438351,0.0147626143305779,0.962912825871661,1,99683.44084252,0.145930051803589,371.093468904495,2,284,1,3,1700,FALSE,TRUE,16
3_284_3,1.98229219157527,0.951567695713073,0.0109808994542416,1.85093525705439,0.989335811694255,0.0307430240842877,0,0.0214391424623711,0.331016067157924,0.991476054353648,1,90823.0028388134,0.166923999786377,371.262392044067,3,284,1,3,1701,FALSE,FALSE,
3_284_4,1.95750313845506,0.980771914826914,0.00507534297340378,1.17552609978025,0.830348976898563,0.107947118785175,0,0.0311405154087475,0.19692979481123,0.982016366464189,1,99690.6081471443,0.143935918807983,371.407326936722,4,284,1,3,1702,FALSE,TRUE,20
3_284_5,1.92559786694981,0.979523772923029,0.00751591016320981,1.82540319179755,0.925083897896944,0.0561102637080163,0,0.0214582373626845,0.323315343006661,0.991460863785649,1,90820.4285305797,0.142934083938599,371.551259994507,5,284,1,3,1703,FALSE,TRUE,32
3_284_6,1.95817414182638,0.93799453858438,0.000484318263357049,1.51893950158503,0.897780888104419,0.028106275647821,0,0.0213715965560861,0.288362747604071,0.991529680625992,1,90809.7697341243,0.163922071456909,371.716181993485,6,284,1,3,1704,FALSE,TRUE,14
3_285_1,1.96744373417581,0.981637587842319,0.00855681095773866,1.53952481292093,0.764493564268359,0.058853870551089,0,0.0234998616827275,0.268635221773836,0.98975866756622,1,90836.7249374318,0.143934965133667,372.059026002884,1,285,1,3,1705,FALSE,TRUE,20
3_285_2,1.98132603893687,0.97071991395184,0.0146130480995666,0.947527356720382,0.949921683708539,0.0470167614363078,0,0.0328407769505103,0.175351280721075,0.97999895450404,1,99687.1119185394,0.164921998977661,372.224947929382,2,285,1,3,1706,FALSE,TRUE,16
3_285_3,1.98985848402797,0.948489614766153,0.00839194844782164,1.09283013094889,0.963638550367683,0.046142184339487,0,0.0289254853769106,0.211010679724657,0.984483735940016,1,99680.490962254,0.142934799194336,372.369881868362,3,285,1,3,1707,FALSE,TRUE,14
3_285_4,1.99109893241181,0.95091403694378,0.00487127843174808,0.975923177175279,0.932445626122121,0.0696473323194705,0,0.0326411173488273,0.168675931737828,0.980241412932706,1,99684.5801662659,0.142934083938599,372.514816999435,4,285,1,3,1708,FALSE,TRUE,8
3_285_5,1.95992791960401,0.999030765870962,0.0147856872017578,0.887513949211003,0.938312035719089,0.0747541044443914,0,0.0350139941676145,0.1445848239393,0.977264256470394,1,99695.9090736596,0.178917169570923,372.695733070374,5,285,1,3,1709,FALSE,TRUE,11
3_285_6,1.96763651955361,0.952420403298952,0.00390146878938444,1.11736076411104,0.913435988811212,0.0221742440104351,0,0.0286227979598181,0.224350538550667,0.984806773180747,1,99676.7204897904,0.147932052612305,372.844665050507,6,285,1,3,1710,FALSE,TRUE,26
3_286_1,1.98457488933703,0.987925686683227,0.00504114647838455,0.823560466181079,0.730693288445026,0.101842451507612,0,0.0395909805763187,0.0874969251640827,0.970931784707529,1,99705.370716328,0.162925004959106,373.186506986618,1,286,1,3,1711,FALSE,TRUE,13
3_286_2,1.93157180562347,0.959172146195183,0.00105411510857992,0.545693637053654,0.960268513185132,0.1315179365722,0,0.0451977100207589,0.0339678940143148,0.962115748211474,1,99667.1117343318,0.143934011459351,373.331440925598,2,286,1,3,1712,FALSE,TRUE,28
3_286_3,1.9599585072051,0.993064488544931,0.00133355469992282,0.886716312748483,0.95584710930052,0.060261012754019,0,0.0344015250762632,0.147805585555239,0.978052692758568,1,99700.6202640137,0.143931150436401,373.476371049881,3,286,1,3,1713,FALSE,TRUE,7
3_286_4,1.96368357621828,0.951317679669762,0.00529281611108687,1.1847677189634,0.940203630492302,0.0251781618819579,0,0.0256942680075906,0.239256643754872,0.98775670395382,1,90818.8197325386,0.165924072265625,373.644294023514,4,286,1,3,1714,FALSE,TRUE,13
3_286_5,1.97500792354499,0.97202468957431,0.0118583587076175,1.53345954634885,0.902282888123066,0.0895529188239874,0,0.0233706140246555,0.271831581925452,0.989871011052094,1,90832.0313199179,0.145932197570801,373.792226076126,5,286,1,3,1715,FALSE,TRUE,21
3_286_6,1.99110974180493,0.93065789108953,0.0161399000699731,0.503199109924393,0.946937600114476,0.0745005356761878,0,0.0467370728224154,0.0279829523539042,0.959491247506752,0,109379.120671246,0.141937017440796,373.936161994934,6,286,1,3,1716,FALSE,TRUE,32
3_287_1,1.96719923731301,0.982669261718374,0.00715746843139697,0.294350239742178,0.795024234576141,0.0435301466366281,0,0.0533478635702616,0.193502033096861,0.94722115097253,0,109414.377512353,0.146929025650024,374.280999898911,1,287,1,3,1717,FALSE,FALSE,
3_287_2,1.92898149220513,0.979251028430639,0.00815865598586255,0.864526835074024,0.997854674121594,0.0876764071249298,0,0.0354789854631874,0.139877252640835,0.97665637830719,1,99676.3253835916,0.142934799194336,374.424934864044,2,287,1,3,1718,FALSE,TRUE,15
3_287_3,1.98637115034118,0.985988053833139,0.0088591772104456,1.0635557486504,0.889418230871319,0.0281903143679918,0,0.0301349846969943,0.204110833166459,0.983159002866073,1,99702.8076497404,0.165923833847046,374.591857910156,3,287,1,3,1719,FALSE,TRUE,18
3_287_4,1.99061597988278,0.912136948171956,0.0108562664470869,0.81935617445551,0.861102229685463,0.104888102109647,0,0.0387025869124186,0.105012199645968,0.972221688697889,1,99652.8094897175,0.14293384552002,374.736790895462,4,287,1,3,1720,FALSE,TRUE,15
3_287_5,1.97812225912311,0.994252070225131,0.0169425618836023,1.09262181507067,0.978856551014853,0.0698789413698356,0,0.0293702879044738,0.202351025767892,0.984002863192124,1,99697.3392822312,0.14293384552002,374.880724906921,5,287,1,3,1721,FALSE,TRUE,8
3_287_6,1.9565370194064,0.980916002781458,0.008460285740439,1.30529149203138,0.874778417494763,0.00127990000841693,0,0.0238025955986479,0.263335729961649,0.989493102691358,1,90832.4645172865,0.141934871673584,375.024658918381,6,287,1,3,1722,FALSE,TRUE,18
3_288_1,1.99703768553574,0.994077139310324,0.00183223943752915,0.467391818458822,0.959830003560211,0.0919972328900887,0,0.0470376286787011,0.0787788141539459,0.958968566479017,0,109436.926884074,0.143933057785034,375.389492034912,1,288,1,3,1723,FALSE,TRUE,54
3_288_2,1.96751405621402,0.988231287221346,0.00692737538421122,0.520457613651909,0.863763645913713,0.11824076876993,0,0.0465884965038701,0.0552788714840088,0.959748391327487,0,109418.307729805,0.163923025131226,375.554414987564,2,288,1,3,1724,FALSE,TRUE,43
3_288_3,1.97349488250593,0.975065360405342,0.0174162295719759,0.718044205153224,0.793699982620239,0.0523077723293181,0,0.0412430925019763,0.088619133024515,0.968455162401151,0,99683.5659728428,0.142935037612915,375.69934797287,3,288,1,3,1725,FALSE,TRUE,23
3_288_4,1.9945842659092,0.956278226834703,0.00745412792037497,1.47020671552894,0.987927192770061,0.0696241448685834,0,0.022126264550641,0.271153513212135,0.990920915611717,1,90831.948130993,0.141935110092163,375.843281030655,4,288,1,3,1726,FALSE,TRUE,9
3_288_5,1.94863652216049,0.977407704804725,0.0111610952258282,1.27326999510041,0.966570986841028,0.0358079757058467,0,0.023801658737397,0.254872353157974,0.98949392977017,1,90826.1518901807,0.162925958633423,376.008208036423,5,288,1,3,1727,FALSE,TRUE,16
3_288_6,1.99071114432638,0.947002530274127,0.00661407481296149,1.64166382488127,0.977908378135522,0.0584126153788742,0,0.0210527627580737,0.298241363003721,0.991780525653482,1,90825.2138442505,0.145931959152222,376.156138896942,6,288,1,3,1728,FALSE,TRUE,14
3_289_1,1.95904764788542,0.975727340476361,0.00264937258777002,1.32608767960008,0.879564145246954,0.025071515150153,0,0.0236034704658042,0.256921990967575,0.989668162257327,1,90833.0952183028,0.166923046112061,376.50097990036,1,289,1,3,1729,FALSE,TRUE,13
3_289_2,1.9917790493139,0.993579298506017,0.00504645143725773,0.704145756787831,0.903283385886301,0.190202584156005,0,0.0451378588941772,0.0046239353494317,0.962216014967671,1,109432.987632338,0.142931938171387,376.644912004471,2,289,1,3,1730,FALSE,TRUE,11
3_289_3,1.96612546964758,0.985581796402023,0.00318395941486781,1.39061356078069,0.994083679045735,0.0307430240842877,0,0.0214013957271319,0.270480846325184,0.991506043227989,1,90841.0320401253,0.142935991287231,376.789846897125,3,289,1,3,1731,FALSE,TRUE,4
3_289_4,1.96086004469032,0.973988666954209,0.00853760475599144,1.17552609978025,0.794993855825555,0.00282743618211576,0,0.0278772322604703,0.236029433051091,0.985587969972593,1,90830.0054326694,0.166921854019165,376.95876789093,4,289,1,3,1732,FALSE,TRUE,23
3_289_5,1.92559786694981,0.982471621136165,0.000282091986641442,1.83769983781413,0.94248717827892,0.0525502282951305,0,0.0226896304081228,0.323772292269715,0.990452697242264,1,99680.2388657133,0.144935131072998,377.10470199585,5,289,1,3,1733,FALSE,TRUE,37
3_289_6,1.99333077817531,0.955473841473816,0.0110363917216413,1.45583624752707,0.967219573103518,0.028106275647821,0,0.0211590602487288,0.280714795869635,0.991697314226019,1,90829.256466796,0.142931938171387,377.248633861542,6,289,1,3,1734,FALSE,TRUE,7
3_28_1,1.56460234391981,0.613042387129976,0.100449632621185,0.944802018363155,0.315250942665532,0.0685949021447387,0,0.0562516686102419,0.251715289119625,0.941319112902596,0,108328.659559167,0.185914993286133,33.7841880321503,1,28,1,3,163,FALSE,FALSE,
3_28_2,1.95958014563728,0.580899735347711,0.0825862121539779,0.342448825814504,0.483762761160924,0.154798828822128,0,0.0587784153826249,0.14974574140012,0.935928985778961,0,130759.458506835,0.246892929077148,34.0330789089203,2,28,1,3,164,FALSE,FALSE,
3_28_3,1.60137782463854,0.473938970069567,0.0563961482362646,0.764301602206142,0.561423100328673,0.167342912416941,0,0.0540916140854317,0.193375489077928,0.945739257383435,0,118945.832471687,0.180910110473633,34.2179880142212,3,28,1,3,165,FALSE,FALSE,
3_28_4,1.51006352500837,0.781873069217909,0.149161884080239,0.941724453829936,0.58993809669975,0.103050139777991,0,0.053135785845786,0.281443374453843,0.947639948234078,1,118425.473027453,0.171921014785767,34.3919079303742,4,28,1,3,166,FALSE,FALSE,
3_28_5,1.28221553632078,0.970694117207345,0.100523583870364,1.01838704001863,0.41588287156746,0.139916790372736,0,0.0527602520196617,0.27819700963485,0.948377435667815,0,119117.45585883,0.170921087265015,34.5638279914856,5,28,1,3,167,FALSE,FALSE,
3_28_6,1.74949300897647,0.884355200524261,0.0990002886694354,1.34810150575437,0.626016684070471,0.114560412258387,0,0.0394149531150056,0.286191961355865,0.971189693404291,1,99100.788290805,0.191912174224854,34.7577390670776,6,28,1,3,168,FALSE,TRUE,69
3_290_1,1.97010295677107,0.981637587842319,0.00855681095773866,1.33582481168297,0.85511501310732,0.0729569041328729,0,0.0252749860716325,0.241109034931945,0.988153018744969,1,90837.65967963,0.14293384552002,377.610468864441,1,290,1,3,1735,FALSE,TRUE,10
3_290_2,1.99529690704408,0.98440733330009,0.00756311597766344,1.16018505002491,0.915287409207205,0.119723096254966,0,0.0309058944619501,0.189561105776037,0.982286332600995,1,99705.7330629704,0.153926849365234,377.765395879745,2,290,1,3,1736,FALSE,TRUE,14
3_290_3,1.98985848402797,0.991848465614201,0.0181534662556967,0.858102849471757,0.960299131596199,0.0783411550591685,0,0.0356811594621102,0.131114736502985,0.9763895769855,1,99698.5400171393,0.176918029785156,377.943312883377,3,290,1,3,1737,FALSE,TRUE,10
3_290_4,1.99703852898115,0.949807881440618,0.0061407838725427,0.975923177175279,0.932445626122121,0.0696473323194705,0,0.0317196974538007,0.168315632212328,0.981341190786848,1,90829.5375415578,0.151928901672363,378.096242904663,4,290,1,3,1738,FALSE,TRUE,4
3_290_5,1.92191068925159,0.999030765870962,0.0147856872017578,0.941480508444338,0.974302493686824,0.0854277351262836,0,0.0336759922688965,0.165127472142162,0.978968674076851,1,99681.0423612738,0.147930860519409,378.246173858643,5,290,1,3,1739,FALSE,TRUE,17
3_290_6,1.96763651955361,0.967440412911142,0.00214200229347507,0.781285563556952,0.805155015100788,0.0976472961783919,0,0.0396818170364377,0.0842148344435321,0.970798245056173,1,99687.5067942095,0.177917957305908,378.427089929581,6,290,1,3,1740,FALSE,TRUE,12
3_291_1,1.98457488933703,0.926318963714789,0.00342415433292379,0.584732826708421,0.730693288445026,0.101842451507612,0,0.0452718780690089,0.0125378621190022,0.961991312419851,0,99665.189427401,0.143934965133667,378.767935991287,1,291,1,3,1741,FALSE,TRUE,17
3_291_2,1.99846347230091,0.980031539644766,0.00637943439605175,0.92095087219319,0.960268513185132,0.1315179365722,0,0.0360331174759426,0.122433567052137,0.975921494562044,1,99704.8945084965,0.163923978805542,378.93385887146,2,291,1,3,1742,FALSE,TRUE,4
3_291_3,1.96235770676302,0.998738960549584,0.00133355469992282,0.886716312748483,0.95584710930052,0.0959088033862267,0,0.0352717177008114,0.129524619222196,0.976928327873643,1,99704.8680417216,0.143931865692139,379.078790903091,3,291,1,3,1743,FALSE,TRUE,4
3_291_4,1.96368357621828,0.951317679669762,0.00529281611108687,1.1847677189634,0.893341426090532,0.048861909623722,0,0.0278977209139814,0.227754014462951,0.985566777653534,1,99673.5425313614,0.14293384552002,379.222724914551,4,291,1,3,1744,FALSE,TRUE,19
3_291_5,1.99470135936231,0.990520998765152,0.00887720661655493,0.594178497799324,0.927116216839824,0.0790543683560662,0,0.0439944862270431,0.0120149401318372,0.964105959205326,0,109429.90499641,0.167925119400024,379.391649007797,5,291,1,3,1745,FALSE,TRUE,10
3_291_6,1.97496959180926,0.93065789108953,0.0161399000699731,0.503199109924393,0.946937600114476,0.0476391880600668,0,0.0482651032458751,0.0049323667766294,0.956799146157034,0,120035.627827721,0.143931865692139,379.536579847336,6,291,1,3,1746,FALSE,TRUE,14
3_292_1,1.97946454690118,0.963517035859009,0.00148309128690456,0.743883873820462,0.856819449589935,0.0459177391719549,0,0.0396831076617841,0.100775624863221,0.970796345489026,0,99689.8577179494,0.165923118591309,379.913408041,1,292,1,3,1747,FALSE,TRUE,19
3_292_2,1.98830222923956,0.979251028430639,0.00815865598586254,0.864526835074024,0.997854674121594,0.0876764071249298,0,0.0352847044367166,0.128928982238591,0.976911335172855,1,99699.8292500008,0.142931938171387,380.057339906693,2,292,1,3,1748,FALSE,TRUE,3
3_292_3,1.98637115034118,0.975006415936757,0.0088591772104456,1.0635557486504,0.889418230871319,0.0281903143679918,0,0.0301952257569683,0.205315514686804,0.983091603890334,1,99696.1702929808,0.14293384552002,380.202272891998,3,292,1,3,1749,FALSE,TRUE,19
3_292_4,1.98479507908133,0.957961347447217,0.0108562664470869,0.851172026164791,0.84590378149869,0.112882226480365,0,0.0381496628000369,0.106675696794827,0.97300972816031,1,99683.4780070383,0.168921947479248,380.372195005417,4,292,1,3,1750,FALSE,TRUE,15
3_292_5,1.99682666565474,0.977376590049192,0.0185958383299732,1.0619879873212,0.978856551014853,0.0698789413698356,0,0.030135383772422,0.194279744850015,0.983158556814901,1,99691.9504824405,0.145931959152222,380.520125865936,5,292,1,3,1751,FALSE,TRUE,10
3_292_6,1.99696209909899,0.917813538036936,0.0149766010909658,0.316258738680028,0.874778417494763,0.183247596049818,0,0.0526975819319909,0.252184763953274,0.948500000253246,0,120036.349390045,0.140932083129883,380.663059949875,6,292,1,3,1752,FALSE,FALSE,
3_293_1,1.9719206942031,0.979398362052059,0.00329209961009992,0.467391818458822,0.959830003560211,0.0812195668973938,0,0.0472260187503665,0.0644371301011144,0.958639238898852,0,109416.607014087,0.143933057785034,381.035891056061,1,293,1,3,1753,FALSE,TRUE,50
3_293_2,1.97816023476846,0.988231287221346,0.000755287910659019,1.0090459683402,0.975390341549371,0.0864903097898779,0,0.0316968434479272,0.169095609600688,0.981368068402269,1,99704.8476290115,0.143931865692139,381.180822849274,2,293,1,3,1754,FALSE,TRUE,4
3_293_3,1.97937157072206,0.975065360405342,0.0174162295719759,0.520314654884989,0.814266361535228,0.112105102302909,0,0.0462020259160905,0.051400359797959,0.960413428496785,0,99685.7791261627,0.167923927307129,381.350745916367,3,293,1,3,1755,FALSE,TRUE,39
3_293_4,1.97613249859913,0.984662280848038,0.00745412792037497,1.47020671552894,0.987927192770061,0.0429355174054366,0,0.0210211742021953,0.27858079181214,0.991805172920792,1,90841.8638516078,0.143932104110718,381.495677947998,4,293,1,3,1756,FALSE,TRUE,5
3_293_5,1.94079948213656,0.982008545622331,0.0111610952258282,1.27326999510041,0.966570986841028,0.0358079757058467,0,0.0250305236449377,0.255709418034536,0.98838108105753,1,99681.3385036385,0.142935991287231,381.639612913132,5,293,1,3,1757,FALSE,TRUE,23
3_293_6,1.97359220284646,0.978894963827324,0.000546897325888137,0.968242168322426,0.977908378135522,0.0584126153788742,0,0.0319194388064029,0.172265393009517,0.981105459018284,1,99697.5057331675,0.167925119400024,381.80953502655,6,293,1,3,1758,FALSE,TRUE,7
3_294_1,1.98530138013694,0.960920286641319,0.00264937258777001,1.32608767960008,0.879564145246954,0.106998914689126,0,0.0268748967836416,0.227469497755321,0.986605717286837,1,90833.878104715,0.142935037612915,382.144381046295,1,294,1,3,1759,FALSE,TRUE,11
3_294_2,1.98541360409465,0.958481253344427,0.0111810685375456,1.54221367912195,0.903283385886301,0.190202584156005,0,0.0320188920930008,0.244182838071703,0.98098753390938,1,99683.8322616131,0.165923118591309,382.312303066254,2,294,1,3,1760,FALSE,TRUE,51
3_294_3,1.96612546964758,0.994144244814074,0.00401789190607339,0.911344300163933,0.994083679045735,0.0307430240842877,0,0.0330746221050189,0.171687780178776,0.979713102584817,1,99702.6547284552,0.143931865692139,382.457234859467,3,294,1,3,1761,FALSE,TRUE,13
3_294_4,1.99238721501979,0.973988666954209,0.00853760475599144,1.17552609978025,0.794993855825555,0.115617571759941,0,0.0311026255036715,0.186994314506588,0.982060102646235,1,90841.0610992778,0.141933917999268,382.601167917252,4,294,1,3,1762,FALSE,TRUE,12
3_294_5,1.92559786694981,0.979523772923029,0.00751591016320981,1.82540319179755,0.930410375204293,0.0561102637080163,0,0.0214677181558137,0.323717290537252,0.991453316505117,1,90820.4285305797,0.16892409324646,382.771091938019,5,294,1,3,1763,FALSE,TRUE,33
3_294_6,1.9820521220641,0.955473841473816,0.0110363917216413,1.45583624752707,0.842601744695538,0.0462216570800812,0,0.0229847530266021,0.268719946846012,0.990202719673199,1,90825.2792277954,0.143932104110718,382.916023015976,6,294,1,3,1764,FALSE,TRUE,18
3_295_1,1.98743641347518,0.976686098750141,0.0138099327659862,1.33582481168297,0.85511501310732,0.0729569041328729,0,0.0253494982787177,0.240468194133541,0.988083064529298,1,90837.3680095278,0.171917915344238,383.268859863281,1,295,1,3,1765,FALSE,TRUE,9
3_295_2,1.99529690704408,0.974871874635201,0.00521189646448027,1.49662584427038,0.915263200341965,0.119723096254966,0,0.0263897946217586,0.252887755476218,0.987084897059051,1,99701.4048261336,0.148929119110107,383.4197909832,2,295,1,3,1766,FALSE,TRUE,27
3_295_3,1.99790886545178,0.959220144808301,0.0109292263630627,0.858102849471757,0.960299131596199,0.0783411550591685,0,0.0356747811218296,0.130856772838351,0.97639801739799,1,99689.2600337257,0.149930953979492,383.570720911026,3,295,1,3,1767,FALSE,TRUE,8
3_295_4,1.99109893241181,0.970935601606091,0.00487127843174808,0.706838962777929,0.932445626122121,0.0696473323194705,0,0.039955996059327,0.0741648644138498,0.970393315571009,1,99697.607986143,0.175920963287354,383.747642040253,4,295,1,3,1768,FALSE,TRUE,7
3_295_5,1.95893419799415,0.957841429498684,0.00393462253689512,0.717014053307685,0.974302493686824,0.0854277351262836,0,0.0396369017208944,0.078937636154859,0.970864313791981,1,99676.8307666055,0.145931959152222,383.894573926926,5,295,1,3,1769,FALSE,TRUE,9
3_295_6,1.96763651955361,0.963048366938504,0.00214200229347505,0.781285563556952,0.805155015100788,0.0976472961783919,0,0.0397030472754427,0.0847410749159567,0.970766990132576,1,99684.6273179112,0.146931886672974,384.043505907059,6,295,1,3,1770,FALSE,TRUE,13
3_296_1,1.98457488933703,0.987925686683227,0.00504114647838455,1.19542531275235,0.913090254235512,0.101842451507612,0,0.0292532526603871,0.204200377010079,0.984130100526112,1,99705.370716328,0.148931980133057,384.397342920303,1,296,1,3,1771,FALSE,TRUE,10
3_296_2,1.98902579868895,0.988679742825269,0.0115848814930025,0.92095087219319,0.960268513185132,0.1315179365722,0,0.0360974866476152,0.125077108614446,0.975835390559218,1,99703.5751371868,0.147930145263672,384.546272039413,2,296,1,3,1772,FALSE,TRUE,7
3_296_3,1.96235770676302,0.998738960549584,0.00133355469992282,0.770788526683178,0.880622585843222,0.086363380540536,0,0.0387796669705293,0.0883542282591046,0.972110931966571,1,99704.8680417216,0.170919895172119,384.718191862106,3,296,1,3,1773,FALSE,TRUE,5
3_296_4,1.9216045381279,0.998189930796599,0.00529281611108687,1.1847677189634,0.995668149179352,0.0585870482840853,0,0.0256949589477529,0.232740875375992,0.987756045480211,1,90830.7453266495,0.146932125091553,384.867124080658,4,296,1,3,1774,FALSE,TRUE,9
3_296_5,1.9921250555332,0.991490806478286,0.00887720661655491,0.594178497799324,0.927116216839824,0.0790543683560662,0,0.0431976235159347,0.0123736299283087,0.96539446549329,0,99708.0895750494,0.144933938980103,385.013056993485,5,296,1,3,1775,FALSE,TRUE,4
3_296_6,1.99333130968082,0.93065789108953,0.016139900069973,0.503199109924393,0.958426841791221,0.0703911431328395,0,0.0459775481765881,0.0249723319621988,0.960797165631942,0,99663.0601719334,0.172918081283569,385.186975955963,6,296,1,3,1776,FALSE,TRUE,28
3_297_1,1.98412869577052,0.978288181990052,0.011248041321133,0.743883873820462,0.821531179476526,0.182124616247076,0,0.0439025671026307,0.0266257516190873,0.964255791712317,1,99695.848454255,0.147930145263672,385.552809000015,1,297,1,3,1777,FALSE,TRUE,18
3_297_2,1.98830222923956,0.979251028430639,0.00815865598586254,0.864526835074024,0.997854674121594,0.0719063975853761,0,0.0340159051435077,0.136615445779388,0.97854196669764,1,90842.7712115455,0.169921159744263,385.724729061127,2,297,1,3,1778,FALSE,TRUE,1
3_297_3,1.98637115034118,0.985988053833139,0.0148398662511779,1.0635557486504,0.889418230871319,0.0281903143679918,0,0.0302490444137125,0.206159175018307,0.983031276596581,1,99698.0123339836,0.144932985305786,385.870661973953,3,297,1,3,1779,FALSE,TRUE,20
3_297_4,1.97342863690405,0.991909355165955,0.00851124999501849,0.857727817780005,0.960597636000649,0.107096204192523,0,0.0364594563748373,0.116561818628764,0.975348336599348,1,99701.6727768874,0.145932912826538,386.017593860626,4,297,1,3,1780,FALSE,TRUE,4
3_297_5,1.99682666565474,0.977376590049192,0.0185958383299732,0.386091164678143,0.976690439661816,0.0698789413698356,0,0.0503737651578095,0.118810358647801,0.95294186863593,0,120079.307270594,0.173919916152954,386.193512916565,5,297,1,3,1781,FALSE,FALSE,
3_297_6,1.99113712683695,0.980916002781458,0.008460285740439,1.30529149203138,0.874778417494763,0.0450691445303872,0,0.0244009342148506,0.243066760014019,0.988958228398004,1,90844.5117399195,0.144932985305786,386.340445041657,6,297,1,3,1782,FALSE,TRUE,6
3_298_1,1.9719206942031,0.979398362052059,0.00329209961009992,0.467391818458822,0.968348573267775,0.0363358870612574,0,0.0478352213192322,0.0291355830016097,0.957565271612389,0,99696.3372203992,0.172918081283569,386.741261005402,1,298,1,3,1783,FALSE,TRUE,37
3_298_2,1.99044596685476,0.988231287221346,0.000755287910659019,1.0090459683402,0.937849663658167,0.0538031644910859,0,0.0311157549275028,0.178794792870511,0.982044953428015,1,99709.4068209702,0.145931959152222,386.889191865921,2,298,1,3,1784,FALSE,TRUE,6
3_298_3,1.97349488250593,0.975065360405342,0.0174162295719759,0.718044205153224,0.968032337903796,0.0704927052266275,0,0.040431952908612,0.0879809903764934,0.96968376332271,1,109402.590585661,0.147930860519409,387.039123058319,3,298,1,3,1785,FALSE,TRUE,20
3_298_4,1.96257404639411,0.984528881927342,0.00392886331922977,1.61653577284221,0.998941531334938,0.0429355174054366,0,0.0203659333727369,0.29980337087604,0.992308084782126,1,90838.8783509119,0.170921087265015,387.211044073105,4,298,1,3,1786,FALSE,TRUE,9
3_298_5,1.99823478843181,0.977407704804725,0.0111610952258282,1.27326999510041,0.966570986841028,0.0358079757058467,0,0.0235960491131024,0.246628954204706,0.989674658264588,1,90843.4413291577,0.146934032440186,387.359977960587,5,298,1,3,1787,FALSE,TRUE,3
3_298_6,1.97359220284646,0.978894963827324,0.0224652722082012,1.41872021104138,0.937685872192519,0.0462459277994137,0,0.0225301345338232,0.272672375202204,0.990586450264974,1,90823.0292998221,0.146929979324341,387.507906913757,6,298,1,3,1788,FALSE,TRUE,12
3_299_1,1.96827846078359,0.98966344837856,0.00571509893910718,1.32608767960008,0.879564145246954,0.025071515150153,0,0.0235227939030992,0.255188001247731,0.989738669909451,1,90842.7918620096,0.146929979324341,387.898726940155,1,299,1,3,1789,FALSE,TRUE,11
3_299_2,1.98323117795983,0.958481253344427,0.0111810685375456,1.54221367912195,0.924134329126844,0.1074973683621,0,0.0242550527161976,0.269655978185427,0.989089860662853,1,90827.4249656809,0.145934104919434,388.046659946442,2,299,1,3,1790,FALSE,TRUE,26
3_299_3,1.96612546964758,0.994144244814074,0.00298089673943363,0.596841736185707,0.994083679045735,0.0307430240842877,0,0.0435886205379747,0.0531056707576022,0.964765176414903,0,99703.1133871631,0.172919988632202,388.22057890892,3,299,1,3,1791,FALSE,TRUE,25
3_299_4,1.96086004469032,0.9986151208205,0.0101356519237484,1.17552609978025,0.794993855825555,0.00282743618211576,0,0.0288225461137312,0.233981393019055,0.984593977180476,1,99699.9544851174,0.147931814193726,388.369510889053,4,299,1,3,1792,FALSE,TRUE,31
3_299_5,1.96301588191838,0.992026146559345,0.00946470214534446,1.27982811126757,0.925083897896944,0.0561102637080163,0,0.0245782960322461,0.242287530150639,0.988797127508924,1,90840.4713885664,0.144935846328735,388.516445875168,5,299,1,3,1793,FALSE,TRUE,5
